60338,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,3,112,0,2,2,3,139,0,2,3,0,59,0,1,4,0,33,0,1,5,0,2,0,0,6,586.67,476.62,0,1260,7,4531.4,18095.48,0,3805.98,8,0,0,0,0,9A,0,1.79,0,1,9B,0,2,0,1,9C,0,14,0,1,10A,220,20,0,119.99,10B,253.45,20,0,125.54,10C,264,20,0,130.15,10D,166,15.46,0,180,10E,18,149,0,5,10F,5,439,0,3,10G,1,58,0,1,10H,400,26900,0,1840,10I,8,93,0,6,Preston Scott,"Vice President, Tax"
60340,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,12,116,8,0,2,12,140,8,0,3,0,55,4,0,4,0,26,4,0,5,0,4,0,0,6,816.67,525.71,881.25,0,7,7048.05,19327.63,98.27,0,8,0,0,0,0,9A,0,2.12,1,0,9B,0,1.5,1,0,9C,0,13,4,0,10A,60.4,20,17,0,10B,70.78,20,17,0,10C,90,20,17,0,10D,169,18.77,29.83,0,10E,45,132,30,0,10F,21,428,101,0,10G,1,64,2,0,10H,500,31700,3150,0,10I,28,109,34,0,Preston Scott,"Vice President, Tax"
60341,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,38,102,3,0,2,40,118,3,0,3,1,37,4,0,4,1,15,2,0,5,0,4,2,0,6,935,491.95,400,0,7,28155.02,15162.76,24.34,0,8,0,0,1,0,9A,1,2.47,2,0,9B,1,2,2,0,9C,1,5,2,0,10A,60.4,20,17,0,10B,69.37,20,17,0,10C,88.5,20,17,0,10D,172,14.78,30,0,10E,98,108,26,0,10F,51,435,63,0,10G,6,54,1,0,10H,5300,23800,400,0,10I,70,81,19,0,Preston Scott,"Vice President, Tax"
60344,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,16,77,21,0,2,16,93,24,0,3,1,21,13,0,4,1,13,8,0,5,0,2,5,0,6,831.25,476.88,1063.33,0,7,10412.97,10510.87,408.71,0,8,0,0,1,0,9A,1,1.62,1.63,0,9B,1,1,2,0,9C,1,7,5,0,10A,58.4,20,17,0,10B,68.74,20,17,0,10C,88.5,20,17,0,10D,169.94,19.01,29.68,0,10E,52,130,92,0,10F,32,446,262,0,10G,2,29,11,0,10H,1250,11300,12150,0,10I,50,104,82,0,Preston Scott,"Vice President, Tax"
60345,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,28,164,14,0,2,28,195,14,0,3,3,65,6,0,4,3,33,5,0,5,0,5,1,0,6,786.43,450,913.57,0,7,18688.32,24267.65,157.69,0,8,0,0,2,0,9A,1,1.97,1.2,0,9B,1,1,1,0,9C,3,18,4,0,10A,58.4,20,17,0,10B,70.12,20,17,0,10C,89.5,20,17,0,10D,168.23,16.65,29.7,0,10E,106,217,36,0,10F,78,759,94,0,10G,3,64,8,0,10H,1750,28800,9000,0,10I,100,146,32,0,Preston Scott,"Vice President, Tax"
60347,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,51,101,5,0,2,51,121,5,0,3,0,34,2,0,4,0,16,2,0,5,0,4,0,0,6,970.78,437.19,856,0,7,37334.3,13562.33,58.4,0,8,0,0,0,0,9A,0,2.13,1,0,9B,0,2,1,0,9C,0,8,2,0,10A,60.4,20,17,0,10B,69.92,20,17,0,10C,88.5,20,17,0,10D,173.08,14.69,29.57,0,10E,71,116,14,0,10F,55,436,41,0,10G,6,49,3,0,10H,6500,20450,2200,0,10I,65,84,14,0,Preston Scott,"Vice President, Tax"
60348,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,13,67,12,0,2,14,87,12,0,3,0,20,8,0,4,0,11,6,0,5,0,2,2,0,6,843.57,511.49,848.33,0,7,8970.55,11352.64,155.96,0,8,0,0,2,0,9A,0,1.82,1.33,0,9B,0,2,1,0,9C,0,7,4,0,10A,60,20,17,0,10B,72.86,20,17,0,10C,90,20,17,0,10D,168,20.09,29.65,0,10E,43,94,25,0,10F,38,312,72,0,10G,2,45,4,0,10H,2950,22600,3340,0,10I,37,83,24,0,Preston Scott,"Vice President, Tax"
60349,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,0,44,0,7,2,0,53,0,7,3,0,17,0,0,4,0,6,0,0,5,0,4,0,0,6,0,526.42,0,695.71,7,0,7199.47,0,6395,8,0,0,0,0,9A,0,2.83,0,0,9B,0,2.5,0,0,9C,0,2,0,0,10A,0,20,0,120,10B,0,20,0,124.94,10C,0,20,0,131.2,10D,0,14.4,0,180,10E,2,75,0,7,10F,0,250,0,8,10G,0,22,0,1,10H,0,12700,0,600,10I,0,45,0,16,Preston Scott,"Vice President, Tax"
60350,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,40,213,12,0,2,40,267,12,0,3,1,90,10,0,4,1,43,8,0,5,0,4,2,0,6,926,510.49,1563.33,0,7,28388.37,36931.53,444.98,0,8,0,0,0,0,9A,1,2.09,1.25,0,9B,1,2,1,0,9C,1,21,6,0,10A,60,20,17,0,10B,69.54,20,17,0,10C,88.5,20,17,0,10D,170.76,15.23,29.73,0,10E,96,220,29,0,10F,64,938,107,0,10G,5,109,5,0,10H,6420,46450,3150,0,10I,84,172,37,0,Preston Scott,"Vice President, Tax"
60351,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,52,215,17,0,2,52,262,17,0,3,1,80,9,0,4,1,37,7,0,5,0,4,2,0,6,849.81,486.64,851.76,0,7,34014.93,34616.3,233.24,0,8,0,0,1,0,9A,1,2.16,1.29,0,9B,1,2,1,0,9C,1,17,5,0,10A,59.2,20,17,0,10B,69.93,20,17,0,10C,89,20,17,0,10D,170.38,15.85,29.92,0,10E,138,224,48,0,10F,90,915,137,0,10G,9,118,7,0,10H,6290,48850,4580,0,10I,127,178,44,0,Preston Scott,"Vice President, Tax"
60352,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,39,104,10,0,2,42,137,10,0,3,0,26,6,0,4,0,14,5,0,5,0,3,1,0,6,865.95,496.35,897,0,7,27632.19,16425.99,135.16,0,8,0,0,1,0,9A,0,1.86,1.2,0,9B,0,1.5,1,0,9C,0,7,4,0,10A,60,20,17,0,10B,72.37,20,17,0,10C,89.5,20,17,0,10D,171.36,15.8,29.81,0,10E,72,112,19,0,10F,51,439,57,0,10G,11,72,4,0,10H,9130,32950,3930,0,10I,61,91,19,0,Preston Scott,"Vice President, Tax"
60353,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,21,82,13,0,2,21,115,13,0,3,0,31,8,0,4,0,17,6,0,5,0,3,2,0,6,871.43,499.57,997.69,0,7,14192.8,15094.79,212.77,0,8,0,0,0,0,9A,0,1.82,1.33,0,9B,0,1,1,0,9C,0,10,4,0,10A,59.2,20,17,0,10B,72.8,20,17,0,10C,90,20,17,0,10D,168.05,17.79,29.71,0,10E,35,87,44,0,10F,31,345,136,0,10G,3,62,5,0,10H,1540,28050,3530,0,10I,35,76,44,0,Preston Scott,"Vice President, Tax"
60354,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,4,121,0,7,2,4,136,0,7,3,0,54,0,0,4,0,31,0,0,5,0,3,0,0,6,1205,546.69,0,708.57,7,12950.4,19869.71,0,6636,8,0,0,0,0,9A,0,1.74,0,0,9B,0,1,0,0,9C,0,16,0,0,10A,220,20,0,119.99,10B,261.25,20,0,123.98,10C,264,20,0,133.2,10D,170.25,18.01,0,180,10E,10,124,0,27,10F,4,523,0,16,10G,1,37,0,0,10H,1570,17900,0,0,10I,6,111,0,30,Preston Scott,"Vice President, Tax"
60356,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,5,99,0,1,2,6,124,0,1,3,0,40,0,0,4,0,23,0,0,5,0,4,0,0,6,775,493.55,0,660,7,12041.68,16094.14,0,886,8,0,0,0,0,9A,0,1.74,0,0,9B,0,1,0,0,9C,0,13,0,0,10A,220,20,0,120,10B,256.67,20,0,124.35,10C,264,20,0,126.72,10D,164.33,18.62,0,180,10E,5,112,0,2,10F,6,429,0,2,10G,1,60,0,1,10H,1040,29850,0,660,10I,6,97,0,5,Preston Scott,"Vice President, Tax"
60357,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,30,164,1,0,2,30,199,1,0,3,1,73,1,0,4,1,37,1,0,5,0,5,0,0,6,782.67,445.48,450,0,7,19335.33,24697.54,6.06,0,8,0,0,0,0,9A,1,1.97,1,0,9B,1,2,1,0,9C,1,16,1,0,10A,62,20,17,0,10B,76.59,20,17,0,10C,90,20,17,0,10D,172.94,18.57,30,0,10E,83,186,6,0,10F,45,650,15,0,10G,1,83,0,0,10H,800,34450,0,0,10I,59,159,4,0,Preston Scott,"Vice President, Tax"
60358,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,43,170,6,0,2,44,209,6,0,3,0,60,3,0,4,0,30,2,0,5,0,4,1,0,6,847.05,446.41,1383.33,0,7,28307.85,22844.16,118.3,0,8,0,0,0,0,9A,0,2,1.5,0,9B,0,2,1.5,0,9C,0,14,1,0,10A,60,20,17,0,10B,73.1,20,17,0,10C,90,20,17,0,10D,171.14,17.87,29.89,0,10E,74,171,15,0,10F,56,683,39,0,10G,5,81,2,0,10H,4450,36250,2300,0,10I,77,154,16,0,Preston Scott,"Vice President, Tax"
60359,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,58,135,19,0,2,59,162,23,0,3,6,58,7,0,4,6,28,5,0,5,0,4,2,0,6,733.05,492.28,1308.26,0,7,37235.2,22678.06,388.63,0,8,0,0,3,0,9A,1,2.07,1.4,0,9B,1,2,1,0,9C,6,11,3,0,10A,58.4,20,17,0,10B,73.24,20,17,0,10C,90,20,17,0,10D,169.97,18.8,29.73,0,10E,78,200,58,0,10F,81,653,163,0,10G,11,72,14,0,10H,8170,32450,12440,0,10I,84,159,55,0,Preston Scott,"Vice President, Tax"
60360,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,26,124,6,0,2,28,143,7,0,3,0,54,4,0,4,0,24,2,0,5,0,5,2,0,6,806.07,457.69,1100,0,7,17337.78,17679.03,92.93,0,8,0,0,0,0,9A,0,2.25,2,0,9B,0,2,2,0,9C,0,9,2,0,10A,60.8,20,17,0,10B,74.43,20,17,0,10C,90,20,17,0,10D,168.57,16.23,30,0,10E,64,163,12,0,10F,33,557,41,0,10G,5,51,2,0,10H,5590,24050,1600,0,10I,52,116,14,0,Preston Scott,"Vice President, Tax"
60361,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,14,100,0,5,2,16,114,0,5,3,0,51,0,0,4,0,21,0,0,5,0,5,0,0,6,831.88,476.32,0,1092,7,34575.4,15664.35,0,7188.6,8,0,0,0,1,9A,0,2.43,0,0,9B,0,2,0,0,9C,0,9,0,0,10A,200,20,0,119.99,10B,251.14,20,0,123.22,10C,264,20,0,132.77,10D,167.81,15.54,0,180,10E,31,124,0,7,10F,17,437,0,5,10G,4,43,0,0,10H,3900,18600,0,0,10I,20,82,0,12,Preston Scott,"Vice President, Tax"
60362,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,2,80,0,2,2,2,89,0,2,3,0,44,0,0,4,0,19,0,0,5,0,5,0,0,6,650,570.79,0,1090,7,3492.42,15686.11,0,2871,8,0,0,0,1,9A,0,2.32,0,0,9B,0,1,0,0,9C,0,10,0,0,10A,220,20,0,119.99,10B,258.77,20,0,123.49,10C,264,20,0,130.42,10D,171,18.12,0,180,10E,11,92,0,7,10F,4,371,0,2,10G,0,28,0,0,10H,0,15500,0,0,10I,10,81,0,11,Preston Scott,"Vice President, Tax"
60363,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,20,69,11,0,2,20,84,11,0,3,0,17,3,0,4,0,11,3,0,5,0,2,0,0,6,891.5,469.64,1700,0,7,13977.94,9950.57,218.25,0,8,0,0,1,0,9A,0,1.55,1,0,9B,0,1,1,0,9C,0,7,3,0,10A,60.8,20,17,0,10B,74.05,20,17,0,10C,90,20,17,0,10D,173.15,18.13,29.64,0,10E,44,108,34,0,10F,22,324,92,0,10G,3,43,4,0,10H,3210,16900,4800,0,10I,38,76,27,0,Preston Scott,"Vice President, Tax"
60364,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,21,86,11,0,2,21,101,11,0,3,0,29,5,0,4,0,14,4,0,5,0,4,1,0,6,774.29,442.08,884.55,0,7,12885.62,11900.9,134.97,0,8,0,0,1,0,9A,0,2.07,1.25,0,9B,0,2,1,0,9C,0,6,3,0,10A,60,20,17,0,10B,72.91,20,17,0,10C,89.5,20,17,0,10D,170.1,19.73,29.75,0,10E,83,122,53,0,10F,39,424,160,0,10G,7,47,3,0,10H,6040,16800,1400,0,10I,56,113,53,0,Preston Scott,"Vice President, Tax"
60365,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,10,144,0,6,2,11,224,0,6,3,0,84,0,0,4,0,37,0,0,5,0,4,0,0,6,400.91,418.3,0,1318.33,7,11123.78,26124.05,0,10323.6,8,0,0,0,0,9A,0,2.27,0,0,9B,0,2,0,0,9C,0,15,0,0,10A,220,20,0,120,10B,253.42,20,0,124.44,10C,264,20,0,133.2,10D,165.09,14.19,0,180,10E,20,132,0,8,10F,13,582,0,8,10G,3,115,0,1,10H,1400,45000,0,400,10I,13,112,0,12,Preston Scott,"Vice President, Tax"
60366,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,26,87,2,0,2,29,101,2,0,3,0,60,1,0,4,0,27,1,0,5,0,4,0,0,6,966.55,503.96,725,0,7,21010.24,16029.77,23.62,0,8,0,0,1,0,9A,0,2.22,1,0,9B,0,2,1,0,9C,0,11,1,0,10A,60,20,17,0,10B,69.92,20,17,0,10C,90,20,17,0,10D,170.69,15.08,29.33,0,10E,59,104,18,0,10F,35,373,55,0,10G,11,35,1,0,10H,9600,18550,450,0,10I,48,71,18,0,Preston Scott,"Vice President, Tax"
60367,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,28,46,4,0,2,29,56,4,0,3,1,20,4,0,4,1,8,2,0,5,0,4,2,0,6,1017.59,545.54,1450,0,7,22070.88,8505.84,73.48,0,8,0,0,0,0,9A,1,2.5,2,0,9B,1,1.5,2,0,9C,1,4,2,0,10A,58.8,20,17,0,10B,68.12,20,17,0,10C,89,20,17,0,10D,166.57,17.53,29.63,0,10E,46,62,6,0,10F,34,176,18,0,10G,5,26,1,0,10H,4290,12600,1500,0,10I,40,42,5,0,Preston Scott,"Vice President, Tax"
60368,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,33,118,3,0,2,34,137,4,0,3,0,43,0,0,4,0,24,0,0,5,0,3,0,0,6,1062.06,541.97,1015,0,7,27507.96,20662,39.83,0,8,0,0,0,0,9A,0,1.79,0,0,9B,0,2,0,0,9C,0,11,0,0,10A,60,20,17,0,10B,72.05,20,17,0,10C,89.5,20,17,0,10D,169,17.71,30,0,10E,66,142,17,0,10F,46,505,40,0,10G,5,61,4,0,10H,5300,32500,4060,0,10I,64,111,14,0,Preston Scott,"Vice President, Tax"
60369,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,0,85,0,4,2,0,102,0,4,3,0,25,0,0,4,0,12,0,0,5,0,3,0,0,6,0,517.65,0,972.5,7,0,12299.77,0,5152.8,8,0,0,0,0,9A,0,2.08,0,0,9B,0,1,0,0,9C,0,8,0,0,10A,0,20,0,119.99,10B,0,20,0,123.56,10C,0,20,0,133.2,10D,0,14.83,0,180,10E,1,113,0,1,10F,0,407,0,10,10G,0,45,0,1,10H,0,23450,0,600,10I,0,78,0,12,Preston Scott,"Vice President, Tax"
60370,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,8,166,0,8,2,8,190,0,8,3,0,69,0,1,4,0,32,0,1,5,0,5,0,0,6,717.5,445.53,0,652.5,7,15276.47,22490.7,0,8460.07,8,0,0,0,0,9A,0,2.16,0,1,9B,0,1.5,0,1,9C,0,16,0,1,10A,220,20,0,120,10B,261.68,20,0,124.54,10C,264,20,0,133.2,10D,161,15.79,0,180,10E,13,206,0,11,10F,10,750,0,19,10G,2,68,0,5,10H,1490,26850,0,3690,10I,10,163,0,23,Preston Scott,"Vice President, Tax"
60371,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,17,102,5,0,2,18,111,6,0,3,0,67,5,0,4,0,24,3,0,5,0,5,2,0,6,900.56,454.5,650,0,7,12364.19,14547.61,64.19,0,8,0,0,0,0,9A,0,2.79,1.67,0,9B,0,2,2,0,9C,0,7,2,0,10A,60,20,17,0,10B,70.24,20,17,0,10C,88.5,20,17,0,10D,173.72,15.58,29.82,0,10E,47,139,18,0,10F,29,520,53,0,10G,2,34,0,0,10H,1380,14800,0,0,10I,39,113,17,0,Preston Scott,"Vice President, Tax"
60372,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,42,82,11,0,2,45,104,11,0,3,2,26,11,0,4,2,12,8,0,5,0,3,3,0,6,828.89,417.31,1113.64,0,7,30252.17,11622.97,214.44,0,8,0,0,1,0,9A,1,2.17,1.38,0,9B,1,2,1,0,9C,2,5,5,0,10A,60,20,17,0,10B,70.78,20,17,0,10C,90,20,17,0,10D,171.06,15.65,29.86,0,10E,125,98,22,0,10F,98,346,65,0,10G,12,52,2,0,10H,10000,19950,1500,0,10I,105,91,24,0,Preston Scott,"Vice President, Tax"
60373,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,15,100,6,0,2,15,120,6,0,3,1,39,2,0,4,1,20,2,0,5,0,4,0,0,6,832.67,408.75,675,0,7,10106.34,13505.58,57.72,0,8,0,0,1,0,9A,1,1.95,1,0,9B,1,1.5,1,0,9C,1,10,2,0,10A,60.4,20,17,0,10B,69.45,20,17,0,10C,89.5,20,17,0,10D,169.25,15.75,29.88,0,10E,37,145,33,0,10F,21,542,84,0,10G,1,47,3,0,10H,500,18000,1750,0,10I,29,98,26,0,Preston Scott,"Vice President, Tax"
60374,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,4,124,0,4,2,5,137,0,4,3,0,68,0,0,4,0,32,0,0,5,0,5,0,0,6,986,613.5,0,1455,7,13159.73,25881.26,0,7518.4,8,0,0,0,1,9A,0,2.13,0,0,9B,0,2,0,0,9C,0,14,0,0,10A,240,20,0,119.99,10B,252,20,0,122.87,10C,264,20,0,131.2,10D,163.4,17.39,0,180,10E,15,164,0,8,10F,6,598,0,7,10G,2,35,0,0,10H,1830,21100,0,0,10I,12,132,0,14,Preston Scott,"Vice President, Tax"
60375,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,9,68,8,0,2,9,77,8,0,3,0,47,2,0,4,0,23,2,0,5,0,4,0,0,6,677.78,454.55,675,0,7,4384.47,11622.69,68.19,0,8,0,0,1,0,9A,0,2.04,1,0,9B,0,2,1,0,9C,0,11,2,0,10A,60,20,17,0,10B,70.99,20,17,0,10C,90,20,17,0,10D,167,19.9,29.8,0,10E,31,96,30,0,10F,18,329,75,0,10G,1,30,5,0,10H,800,13450,3450,0,10I,27,83,25,0,Preston Scott,"Vice President, Tax"
60376,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,32,156,12,0,2,38,184,12,0,3,2,55,6,0,4,2,27,3,0,5,0,5,2,0,6,1006.58,446.74,872.5,0,7,30970.08,21946.29,147.74,0,8,0,0,0,0,9A,1,2.04,2,0,9B,1,1,2,0,9C,2,15,1,0,10A,60.4,20,17,0,10B,72.04,20,17,0,10C,90,20,17,0,10D,170.28,17.13,29.94,0,10E,75,213,28,0,10F,56,727,76,0,10G,12,74,7,0,10H,12020,32950,6410,0,10I,63,177,28,0,Preston Scott,"Vice President, Tax"
60377,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,20,79,2,0,2,20,95,2,0,3,0,43,5,0,4,0,22,2,0,5,0,4,2,0,6,796,377.89,1400,0,7,12018.78,10575.05,68.24,0,8,0,0,0,0,9A,0,1.95,1.67,0,9B,0,1.5,2,0,9C,0,11,2,0,10A,60.4,20,17,0,10B,69.72,20,17,0,10C,87,20,17,0,10D,170.85,17.14,29.57,0,10E,40,104,27,0,10F,32,373,70,0,10G,5,41,0,0,10H,4300,15250,0,0,10I,35,90,23,0,Preston Scott,"Vice President, Tax"
60379,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,7,105,0,7,2,7,130,0,7,3,0,51,0,0,4,0,20,0,0,5,0,5,0,0,6,817.14,514.23,0,702.86,7,14846.18,19142.41,0,6662.4,8,0,0,0,0,9A,0,2.55,0,0,9B,0,2,0,0,9C,0,7,0,0,10A,220,20,0,120,10B,256.22,20,0,126.42,10C,264,20,0,133.2,10D,167.29,16.46,0,180,10E,12,150,0,2,10F,7,562,0,7,10G,1,50,0,0,10H,1000,18800,0,0,10I,10,116,0,10,Preston Scott,"Vice President, Tax"
60381,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,25,69,8,0,2,26,80,8,0,3,1,22,3,0,4,1,10,2,0,5,0,4,1,0,6,983.46,423.13,2041.25,0,7,20553.19,8830.16,232.01,0,8,0,0,1,0,9A,1,2.2,1.5,0,9B,1,2,1.5,0,9C,1,4,1,0,10A,60.4,20,17,0,10B,73.89,20,17,0,10C,90,20,17,0,10D,173.33,18.64,29.73,0,10E,45,104,14,0,10F,33,281,50,0,10G,6,30,5,0,10H,7720,13450,9410,0,10I,36,68,17,0,Preston Scott,"Vice President, Tax"
60382,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,24,117,0,5,2,29,135,0,5,3,0,49,0,0,4,0,25,0,0,5,0,4,0,0,6,434.83,427.04,0,1122,7,32745.03,14985.47,0,7375.8,8,0,0,0,0,9A,0,1.96,0,0,9B,0,2,0,0,9C,0,10,0,0,10A,220,20,0,119.99,10B,257.64,20,0,123.05,10C,264,20,0,131.31,10D,167.34,18.02,0,180,10E,31,145,0,12,10F,32,573,0,11,10G,19,49,0,2,10H,9190,21050,0,1350,10I,21,123,0,19,Preston Scott,"Vice President, Tax"
60383,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,23,101,5,0,2,24,116,5,0,3,0,39,1,0,4,0,19,1,0,5,0,3,0,0,6,839.58,468.97,1876,0,7,15448.8,14965.77,94.37,0,8,0,0,0,0,9A,0,2.05,1,0,9B,0,2,1,0,9C,0,9,1,0,10A,61.6,20,17,0,10B,70.34,20,17,0,10C,88.5,20,17,0,10D,171.71,15.1,29.67,0,10E,33,134,25,0,10F,31,482,64,0,10G,4,41,3,0,10H,2700,16800,4980,0,10I,37,107,23,0,Preston Scott,"Vice President, Tax"
60386,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,12,122,0,12,2,12,155,0,12,3,0,51,0,1,4,0,25,0,1,5,0,4,0,0,6,407.5,412.26,0,715.83,7,12418.03,16889.16,0,12437.64,8,0,0,0,1,9A,0,2.04,0,1,9B,0,2,0,1,9C,0,11,0,1,10A,240,20,0,119.99,10B,251.25,20,0,124.8,10C,264,20,0,133.2,10D,166.58,15.8,0,180,10E,20,155,0,12,10F,14,555,0,15,10G,4,53,0,3,10H,760,19900,0,2500,10I,18,116,0,20,Preston Scott,"Vice President, Tax"
60387,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,23,58,12,0,2,23,67,13,0,3,1,12,9,0,4,1,6,5,0,5,0,1,3,0,6,836.09,568.66,865.38,0,7,17038.84,8987.4,173.32,0,8,0,0,0,0,9A,1,2,1.8,0,9B,1,1,2,0,9C,1,4,2,0,10A,60.8,20,17,0,10B,75.83,20,17,0,10C,90,20,17,0,10D,168.42,19.57,29.77,0,10E,66,101,34,0,10F,38,298,103,0,10G,5,29,7,0,10H,3610,16650,5820,0,10I,60,79,34,0,Preston Scott,"Vice President, Tax"
60388,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,0,171,10,0,2,0,206,11,0,3,0,40,5,0,4,0,22,3,0,5,0,3,2,0,6,0,543.69,1171.82,0,7,0,26332.79,160.87,0,8,0,0,2,0,9A,0,1.82,1.67,0,9B,0,1,2,0,9C,0,12,2,0,10A,0,20,17,0,10B,0,20,17,0,10C,0,20,17,0,10D,0,15.83,29.88,0,10E,0,225,42,0,10F,0,879,124,0,10G,0,79,7,0,10H,0,42250,9930,0,10I,0,173,37,0,Preston Scott,"Vice President, Tax"
60389,2019-03-31,Preston Scott,Tax Vice President,PO Box 3058,0,Spartanburg,Sc,29304,3058,8883164238,8643367334,0,1,7,152,0,5,2,7,188,0,5,3,0,99,0,0,4,0,42,0,0,5,0,5,0,0,6,537.14,504.79,0,782,7,9606.13,28756.96,0,5253,8,0,0,0,0,9A,0,2.36,0,0,9B,0,2,0,0,9C,0,15,0,0,10A,239.97,20,0,120,10B,257.14,20,0,125.84,10C,264,20,0,133.2,10D,166.86,15.1,0,180,10E,16,169,0,2,10F,10,643,0,6,10G,2,66,0,1,10H,1300,31300,0,1500,10I,11,116,0,9,Preston Scott,"Vice President, Tax"
